91282CAL5,MARKET BASED NOTE,0.00375,09/30/2027,,87.500000,87.468750,87.406250
91282CAU5,MARKET BASED NOTE,0.005,10/31/2027,,87.656250,87.625000,87.562500
91282CFU0,MARKET BASED NOTE,0.04125,10/31/2027,,100.031250,100.000000,99.937500
9128283F5,MARKET BASED NOTE,0.0225,11/15/2027,,93.593750,93.562500,93.468750
91282CAY7,MARKET BASED NOTE,0.00625,11/30/2027,,87.875000,87.843750,87.781250
91282CFZ9,MARKET BASED NOTE,0.03875,11/30/2027,,99.187500,99.156250,99.093750
91282CGC9,MARKET BASED NOTE,0.03875,12/31/2027,,99.203125,99.187500,99.093750
91282CBB6,MARKET BASED NOTE,0.00625,12/31/2027,,87.625000,87.593750,87.531250
91282CBJ9,MARKET BASED NOTE,0.0075,01/31/2028,,87.875000,87.843750,87.750000
91282CGH8,MARKET BASED NOTE,0.035,01/31/2028,,97.843750,97.812500,97.750000
9128283W8,MARKET BASED NOTE,0.0275,02/15/2028,,95.078125,95.031250,94.937500
91282CBP5,MARKET BASED NOTE,0.01125,02/29/2028,,89.031250,89.000000,88.937500
91282CGP0,MARKET BASED NOTE,0.04,02/29/2028,,99.671875,99.656250,99.562500
91282CGT2,MARKET BASED NOTE,0.03625,03/31/2028,,98.281250,98.250000,98.156250
91282CBS9,MARKET BASED NOTE,0.0125,03/31/2028,,89.312500,89.281250,89.218750
91282CBZ3,MARKET BASED NOTE,0.0125,04/30/2028,,89.125000,89.093750,89.000000
91282CHA2,MARKET BASED NOTE,0.035,04/30/2028,,97.781250,97.750000,97.656250
9128284N7,MARKET BASED NOTE,0.02875,05/15/2028,,95.328125,95.281250,95.218750
91282CCE9,MARKET BASED NOTE,0.0125,05/31/2028,,88.937500,88.906250,88.843750
91282CHE4,MARKET BASED NOTE,0.03625,05/31/2028,,98.265625,98.250000,98.156250
91282CHK0,MARKET BASED NOTE,0.04,06/30/2028,,99.750000,99.718750,99.625000
91282CCH2,MARKET BASED NOTE,0.0125,06/30/2028,,88.750000,88.718750,88.656250
91282CHQ7,MARKET BASED NOTE,0.04125,07/31/2028,,100.265625,100.250000,100.156250
91282CCR0,MARKET BASED NOTE,0.01,07/31/2028,,87.562500,87.531250,87.468750
9128284V9,MARKET BASED NOTE,0.02875,08/15/2028,,95.109375,95.062500,95.000000
91282CCV1,MARKET BASED NOTE,0.01125,08/31/2028,,87.875000,87.843750,87.781250
91282CHX2,MARKET BASED NOTE,0.04375,08/31/2028,,101.328125,101.312500,101.218750
91282CJA0,MARKET BASED NOTE,0.04625,09/30/2028,,102.375000,102.343750,102.281250
91282CCY5,MARKET BASED NOTE,0.0125,09/30/2028,,88.218750,88.187500,88.093750
91282CDF5,MARKET BASED NOTE,0.01375,10/31/2028,,88.562500,88.531250,88.437500
91282CJF9,MARKET BASED NOTE,0.04875,10/31/2028,,103.500000,103.468750,103.406250
9128285M8,MARKET BASED NOTE,0.03125,11/15/2028,,96.015625,95.968750,95.875000
91282CJN2,MARKET BASED NOTE,0.04375,11/30/2028,,101.468750,101.437500,101.375000
91282CDL2,MARKET BASED NOTE,0.015,11/30/2028,,88.937500,88.906250,88.812500
91282CDP3,MARKET BASED NOTE,0.01375,12/31/2028,,88.250000,88.218750,88.125000
91282CJR3,MARKET BASED NOTE,0.0375,12/31/2028,,98.718750,98.687500,98.625000
91282CDW8,MARKET BASED NOTE,0.0175,01/31/2029,,89.718750,89.687500,89.593750
91282CJW2,MARKET BASED NOTE,0.04,01/31/2029,,99.843750,99.843750,99.750000
9128286B1,MARKET BASED NOTE,0.02625,02/15/2029,,93.578125,93.531250,93.468750
91282CEB3,MARKET BASED NOTE,0.01875,02/28/2029,,90.156250,90.125000,90.031250
91282CEE7,MARKET BASED NOTE,0.02375,03/31/2029,,92.265625,92.218750,92.156250
91282CEM9,MARKET BASED NOTE,0.02875,04/30/2029,,94.468750,94.437500,94.375000
9128286T2,MARKET BASED NOTE,0.02375,05/15/2029,,92.125000,92.062500,92.000000
91282CES6,MARKET BASED NOTE,0.0275,05/31/2029,,93.812500,93.781250,93.687500
